"key","type","code"
"5929310595121284559","IDENTIFIER","service"
"5929310595121284560","FIELD_IDENTIFIER","sin_addr"
"5929310595121284561","FIELD_IDENTIFIER","s_addr"
"5929310595121284562","IDENTIFIER","INADDR_ANY"
"5929310595121284563","<operator>.assignment","service.sin_port = htons(LISTEN_PORT)"
"5929310595121284564","<operator>.fieldAccess","service.sin_port"
"5929310595121284565","IDENTIFIER","service"
"5929310595121284566","FIELD_IDENTIFIER","sin_port"
"5929310595121284567","htons","htons(LISTEN_PORT)"
"5929310595121284568","IDENTIFIER","LISTEN_PORT"
"5929310595121284569","CONTROL_STRUCTURE","if (SOCKET_ERROR == bind(listenSocket, (struct sockaddr*)&service, sizeof(service)))"
"5929310595121284570","<operator>.equals","SOCKET_ERROR == bind(listenSocket, (struct sockaddr*)&service, sizeof(service))"
"5929310595121284571","IDENTIFIER","SOCKET_ERROR"
"5929310595121284572","bind","bind(listenSocket, (struct sockaddr*)&service, sizeof(service))"
"5929310595121284573","IDENTIFIER","listenSocket"
"5929310595121284574","<operator>.cast","(struct sockaddr*)&service"
"5929310595121284575","UNKNOWN","struct sockaddr*"
"5929310595121284576","<operator>.addressOf","&service"
"5929310595121284577","IDENTIFIER","service"
"5929310595121284578","<operator>.sizeOf","sizeof(service)"
"5929310595121284579","IDENTIFIER","service"
"5929310595121284580","BLOCK",""
"5929310595121284581","CONTROL_STRUCTURE","break;"
"5929310595121284582","CONTROL_STRUCTURE","if (SOCKET_ERROR == listen(listenSocket, LISTEN_BACKLOG))"
"5929310595121284583","<operator>.equals","SOCKET_ERROR == listen(listenSocket, LISTEN_BACKLOG)"
"5929310595121284584","IDENTIFIER","SOCKET_ERROR"
"5929310595121284585","listen","listen(listenSocket, LISTEN_BACKLOG)"
"5929310595121284586","IDENTIFIER","listenSocket"
"5929310595121284587","IDENTIFIER","LISTEN_BACKLOG"
"5929310595121284588","BLOCK",""
"5929310595121284589","CONTROL_STRUCTURE","break;"
"5929310595121284590","<operator>.assignment","acceptSocket = accept(listenSocket, NULL, NULL)"
"5929310595121284591","IDENTIFIER","acceptSocket"
"5929310595121284592","accept","accept(listenSocket, NULL, NULL)"
"5929310595121284593","IDENTIFIER","listenSocket"
"5929310595121284594","IDENTIFIER","NULL"
"5929310595121284595","IDENTIFIER","NULL"
"5929310595121284596","CONTROL_STRUCTURE","if (acceptSocket == INVALID_SOCKET)"
"5929310595121284597","<operator>.equals","acceptSocket == INVALID_SOCKET"
"5929310595121284598","IDENTIFIER","acceptSocket"
"5929310595121284599","IDENTIFIER","INVALID_SOCKET"
"5929310595121284600","BLOCK",""
"5929310595121284601","CONTROL_STRUCTURE","break;"
"5929310595121284602","<operator>.assignment","recvResult = recv(acceptSocket, data, 100 - 1, 0)"
"5929310595121284603","IDENTIFIER","recvResult"
"5929310595121284604","recv","recv(acceptSocket, data, 100 - 1, 0)"
"5929310595121284605","IDENTIFIER","acceptSocket"
"5929310595121284606","IDENTIFIER","data"
"5929310595121284607","<operator>.subtraction","100 - 1"
"5929310595121284608","LITERAL","100"
"5929310595121284609","LITERAL","1"
"5929310595121284610","LITERAL","0"
"5929310595121284611","CONTROL_STRUCTURE","if (recvResult == SOCKET_ERROR || recvResult == 0)"
"5929310595121284612","<operator>.logicalOr","recvResult == SOCKET_ERROR || recvResult == 0"
"5929310595121284613","<operator>.equals","recvResult == SOCKET_ERROR"
"5929310595121284614","IDENTIFIER","recvResult"
"5929310595121284615","IDENTIFIER","SOCKET_ERROR"
"5929310595121284616","<operator>.equals","recvResult == 0"
"5929310595121284617","IDENTIFIER","recvResult"
"5929310595121284618","LITERAL","0"
"5929310595121284619","BLOCK",""
"5929310595121284620","CONTROL_STRUCTURE","break;"
"5929310595121284621","<operator>.assignment","data[recvResult] = '\0'"
"5929310595121284622","<operator>.indirectIndexAccess","data[recvResult]"
"5929310595121284623","IDENTIFIER","data"
"5929310595121284624","IDENTIFIER","recvResult"
"5929310595121284625","LITERAL","'\0'"
"5929310595121284626","LITERAL","0"
"5929310595121284627","CONTROL_STRUCTURE","if (acceptSocket != INVALID_SOCKET)"
"5929310595121284628","<operator>.notEquals","acceptSocket != INVALID_SOCKET"
"5929310595121284629","IDENTIFIER","acceptSocket"
"5929310595121284630","IDENTIFIER","INVALID_SOCKET"
"5929310595121284631","BLOCK",""
"5929310595121284632","closesocket","closesocket(acceptSocket)"
"5929310595121284633","IDENTIFIER","acceptSocket"
"5929310595121284634","CONTROL_STRUCTURE","if (listenSocket != INVALID_SOCKET)"
"5929310595121284635","<operator>.notEquals","listenSocket != INVALID_SOCKET"
"5929310595121284636","IDENTIFIER","listenSocket"
"5929310595121284637","IDENTIFIER","INVALID_SOCKET"
"5929310595121284638","BLOCK",""
"5929310595121284639","closesocket","closesocket(listenSocket)"
"5929310595121284640","IDENTIFIER","listenSocket"
"5929310595121284641","CONTROL_STRUCTURE","if (wsaDataInit)"
"5929310595121284642","IDENTIFIER","wsaDataInit"
"5929310595121284643","BLOCK",""
"5929310595121284644","WSACleanup","WSACleanup()"
"5929310595121284645","<operator>.assignment","dataArray[2] = data"
"5929310595121284646","<operator>.indirectIndexAccess","dataArray[2]"
"5929310595121284647","IDENTIFIER","dataArray"
"5929310595121284648","LITERAL","2"
"5929310595121284649","IDENTIFIER","data"
"5929310595121284650","CWE15_External_Control_of_System_or_Configuration_Setting__w32_66b_badSink","CWE15_External_Control_of_System_or_Configuration_Setting__w32_66b_badSink(dataArray)"
"5929310595121284651","IDENTIFIER","dataArray"
"5929310595121284652","METHOD_RETURN","void"
"5929310595121284657","METHOD","goodG2B"
"5929310595121284658","BLOCK",""
"5929310595121284659","LOCAL","data: char *"
"5929310595121284660","LOCAL","dataArray: char * [ 5 ]"
"5929310595121284661","LOCAL","dataBuffer: char [ 100 ]"
"5929310595121284662","<operator>.assignment","dataBuffer[100] = \""\"""
"5929310595121284663","IDENTIFIER","dataBuffer"
"5929310595121284664","LITERAL","\""\"""
"5929310595121284665","<operator>.assignment","data = dataBuffer"
"5929310595121284666","IDENTIFIER","data"
"5929310595121284667","IDENTIFIER","dataBuffer"
"5929310595121284668","strcpy","strcpy(data, \""hostname\"")"
"5929310595121284669","IDENTIFIER","data"
"5929310595121284670","LITERAL","\""hostname\"""
"5929310595121284671","<operator>.assignment","dataArray[2] = data"
"5929310595121284672","<operator>.indirectIndexAccess","dataArray[2]"
"5929310595121284673","IDENTIFIER","dataArray"
"5929310595121284674","LITERAL","2"
"5929310595121284675","IDENTIFIER","data"
"5929310595121284676","CWE15_External_Control_of_System_or_Configuration_Setting__w32_66b_goodG2BSink","CWE15_External_Control_of_System_or_Configuration_Setting__w32_66b_goodG2BSink(dataArray)"
"5929310595121284677","IDENTIFIER","dataArray"
"5929310595121284678","METHOD_RETURN","static void"
"5929310595121284679","METHOD","CWE15_External_Control_of_System_or_Configuration_Setting__w32_66_good"
"5929310595121284680","BLOCK",""
"5929310595121284681","goodG2B","goodG2B()"
"5929310595121284682","METHOD_RETURN","void"
"5929310595121284683","METHOD","main"
"5929310595121284684","PARAM","int argc"
"5929310595121284685","PARAM","char * argv[]"
"5929310595121284686","BLOCK",""
"5929310595121284687","srand","srand( (unsigned)time(NULL) )"
"5929310595121284688","<operator>.cast","(unsigned)time(NULL)"
"5929310595121284689","UNKNOWN","unsigned"
"5929310595121284690","time","time(NULL)"
"5929310595121284691","IDENTIFIER","NULL"
"5929310595121284692","printLine","printLine(\""Calling good()...\"")"
"5929310595121284693","LITERAL","\""Calling good()...\"""
"5929310595121284694","CWE15_External_Control_of_System_or_Configuration_Setting__w32_66_good","CWE15_External_Control_of_System_or_Configuration_Setting__w32_66_good()"
"5929310595121284695","printLine","printLine(\""Finished good()\"")"
"5929310595121284696","LITERAL","\""Finished good()\"""
"5929310595121284697","printLine","printLine(\""Calling bad()...\"")"
"5929310595121284698","LITERAL","\""Calling bad()...\"""
"5929310595121284699","CWE15_External_Control_of_System_or_Configuration_Setting__w32_66_bad","CWE15_External_Control_of_System_or_Configuration_Setting__w32_66_bad()"
"5929310595121284700","printLine","printLine(\""Finished bad()\"")"
"5929310595121284701","LITERAL","\""Finished bad()\"""
"5929310595121284702","RETURN","return 0;"
"5929310595121284703","LITERAL","0"
"5929310595121284704","METHOD_RETURN","int"
"6039112643179067526","METHOD","CWE15_External_Control_of_System_or_Configuration_Setting__w32_66b_badSink"
"6039112643179067527","PARAM","char * dataArray[]"
"6039112643179067528","BLOCK",""
"6039112643179067529","LOCAL","data: char *"
"6039112643179067530","<operator>.assignment","* data = dataArray[2]"
"6039112643179067531","IDENTIFIER","data"
"6039112643179067532","<operator>.indirectIndexAccess","dataArray[2]"
"6039112643179067533","IDENTIFIER","dataArray"
"6039112643179067534","LITERAL","2"
"6039112643179067535","CONTROL_STRUCTURE","if (!SetComputerNameA(data))"
"6039112643179067536","<operator>.logicalNot","!SetComputerNameA(data)"
"6039112643179067537","SetComputerNameA","SetComputerNameA(data)"
"6039112643179067538","IDENTIFIER","data"
"6039112643179067539","BLOCK",""
"6039112643179067540","printLine","printLine(\""Failure setting computer name\"")"
"6039112643179067541","LITERAL","\""Failure setting computer name\"""
"6039112643179067542","exit","exit(1)"
"6039112643179067543","LITERAL","1"
"6039112643179067544","METHOD_RETURN","void"
"439208192232132516","METHOD","CWE15_External_Control_of_System_or_Configuration_Setting__w32_05_good"
"439208192232132517","BLOCK",""
"439208192232132518","goodG2B1","goodG2B1()"
"439208192232132519","goodG2B2","goodG2B2()"
"439208192232132520","METHOD_RETURN","void"
"6039112643179067545","METHOD","CWE15_External_Control_of_System_or_Configuration_Setting__w32_66b_goodG2BSink"
"6039112643179067546","PARAM","char * dataArray[]"
"6039112643179067547","BLOCK",""
"6039112643179067548","LOCAL","data: char *"
"6039112643179067549","<operator>.assignment","* data = dataArray[2]"
"6039112643179067550","IDENTIFIER","data"
"6039112643179067551","<operator>.indirectIndexAccess","dataArray[2]"
"6039112643179067552","IDENTIFIER","dataArray"
"6039112643179067553","LITERAL","2"
"6039112643179067554","CONTROL_STRUCTURE","if (!SetComputerNameA(data))"
"6039112643179067555","<operator>.logicalNot","!SetComputerNameA(data)"
"6039112643179067556","SetComputerNameA","SetComputerNameA(data)"
"6039112643179067557","IDENTIFIER","data"
"6039112643179067558","BLOCK",""
"6039112643179067559","printLine","printLine(\""Failure setting computer name\"")"
"6039112643179067560","LITERAL","\""Failure setting computer name\"""
"6039112643179067561","exit","exit(1)"
"6039112643179067562","LITERAL","1"
"6039112643179067563","METHOD_RETURN","void"
"6148914691236850580","METHOD","CWE15_External_Control_of_System_or_Configuration_Setting__w32_67_bad"
"6148914691236850581","BLOCK",""
"6148914691236850582","LOCAL","data: char *"
"6148914691236850583","LOCAL","myStruct: CWE15_External_Control_of_System_or_Configuration_Setting__w32_67_structType"
"6148914691236850584","LOCAL","dataBuffer: char [ 100 ]"
"6148914691236850585","<operator>.assignment","dataBuffer[100] = \""\"""
"6148914691236850586","IDENTIFIER","dataBuffer"
"6148914691236850587","LITERAL","\""\"""
"6148914691236850588","<operator>.assignment","data = dataBuffer"
"6148914691236850589","IDENTIFIER","data"
"6148914691236850590","IDENTIFIER","dataBuffer"
"6148914691236850591","BLOCK",""
"6148914691236850592","LOCAL","wsaData: WSADATA"
"6148914691236850593","LOCAL","wsaDataInit: BOOL"
"6148914691236850594","<operator>.assignment","wsaDataInit = FALSE"
"6148914691236850595","IDENTIFIER","wsaDataInit"
"6148914691236850596","IDENTIFIER","FALSE"
"6148914691236850597","LOCAL","listenSocket: SOCKET"
"6148914691236850598","<operator>.assignment","listenSocket = INVALID_SOCKET"
"6148914691236850599","IDENTIFIER","listenSocket"
"6148914691236850600","IDENTIFIER","INVALID_SOCKET"
"6148914691236850601","LOCAL","acceptSocket: SOCKET"
"6148914691236850602","<operator>.assignment","acceptSocket = INVALID_SOCKET"
"6148914691236850603","IDENTIFIER","acceptSocket"
"6148914691236850604","IDENTIFIER","INVALID_SOCKET"
"6148914691236850605","LOCAL","service: struct sockaddr_in"
"6148914691236850606","LOCAL","recvResult: int"
"6148914691236850607","CONTROL_STRUCTURE","do"
"6148914691236850608","BLOCK",""
"6148914691236850609","CONTROL_STRUCTURE","if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)"
"6148914691236850610","<operator>.notEquals","WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR"
"6148914691236850611","WSAStartup","WSAStartup(MAKEWORD(2,2), &wsaData)"
"6148914691236850612","MAKEWORD","MAKEWORD(2,2)"
"6148914691236850613","LITERAL","2"
"6148914691236850614","LITERAL","2"
"6148914691236850615","<operator>.addressOf","&wsaData"
"6148914691236850616","IDENTIFIER","wsaData"
"6148914691236850617","IDENTIFIER","NO_ERROR"
"6148914691236850618","BLOCK",""
"6148914691236850619","CONTROL_STRUCTURE","break;"
"6148914691236850620","<operator>.assignment","wsaDataInit = 1"
"6148914691236850621","IDENTIFIER","wsaDataInit"
"6148914691236850622","LITERAL","1"
"6148914691236850623","<operator>.assignment","listenSocket = socket(PF_INET, SOCK_STREAM, 0)"
"6148914691236850624","IDENTIFIER","listenSocket"
"6148914691236850625","socket","socket(PF_INET, SOCK_STREAM, 0)"
"6148914691236850626","IDENTIFIER","PF_INET"
"6148914691236850627","IDENTIFIER","SOCK_STREAM"
"6148914691236850628","LITERAL","0"
"6148914691236850629","CONTROL_STRUCTURE","if (listenSocket == INVALID_SOCKET)"
"6148914691236850630","<operator>.equals","listenSocket == INVALID_SOCKET"
"6148914691236850631","IDENTIFIER","listenSocket"
"6148914691236850632","IDENTIFIER","INVALID_SOCKET"
"6148914691236850633","BLOCK",""
"6148914691236850634","CONTROL_STRUCTURE","break;"
"6148914691236850635","memset","memset(&service, 0, sizeof(service))"
"6148914691236850636","<operator>.addressOf","&service"
"6148914691236850637","IDENTIFIER","service"
"6148914691236850638","LITERAL","0"
"6148914691236850639","<operator>.sizeOf","sizeof(service)"
"6148914691236850640","IDENTIFIER","service"
"6148914691236850641","<operator>.assignment","service.sin_family = AF_INET"
"6148914691236850642","<operator>.fieldAccess","service.sin_family"
"6148914691236850643","IDENTIFIER","service"
"6148914691236850644","FIELD_IDENTIFIER","sin_family"
"6148914691236850645","IDENTIFIER","AF_INET"
"6148914691236850646","<operator>.assignment","service.sin_addr.s_addr = INADDR_ANY"
"6148914691236850647","<operator>.fieldAccess","service.sin_addr.s_addr"
"6148914691236850648","<operator>.fieldAccess","service.sin_addr"
"6148914691236850649","IDENTIFIER","service"
"6148914691236850650","FIELD_IDENTIFIER","sin_addr"
"6148914691236850651","FIELD_IDENTIFIER","s_addr"
"6148914691236850652","IDENTIFIER","INADDR_ANY"
"6148914691236850653","<operator>.assignment","service.sin_port = htons(LISTEN_PORT)"
"6148914691236850654","<operator>.fieldAccess","service.sin_port"
"6148914691236850655","IDENTIFIER","service"
"6148914691236850656","FIELD_IDENTIFIER","sin_port"
"6148914691236850657","htons","htons(LISTEN_PORT)"
"6148914691236850658","IDENTIFIER","LISTEN_PORT"
"6148914691236850659","CONTROL_STRUCTURE","if (SOCKET_ERROR == bind(listenSocket, (struct sockaddr*)&service, sizeof(service)))"
"6148914691236850660","<operator>.equals","SOCKET_ERROR == bind(listenSocket, (struct sockaddr*)&service, sizeof(service))"
"6148914691236850661","IDENTIFIER","SOCKET_ERROR"
"6148914691236850662","bind","bind(listenSocket, (struct sockaddr*)&service, sizeof(service))"
"6148914691236850663","IDENTIFIER","listenSocket"
"6148914691236850664","<operator>.cast","(struct sockaddr*)&service"
"6148914691236850665","UNKNOWN","struct sockaddr*"
"6148914691236850666","<operator>.addressOf","&service"
"6148914691236850667","IDENTIFIER","service"
"6148914691236850668","<operator>.sizeOf","sizeof(service)"
"6148914691236850669","IDENTIFIER","service"
"6148914691236850670","BLOCK",""
"6148914691236850671","CONTROL_STRUCTURE","break;"
"6148914691236850672","CONTROL_STRUCTURE","if (SOCKET_ERROR == listen(listenSocket, LISTEN_BACKLOG))"
"6148914691236850673","<operator>.equals","SOCKET_ERROR == listen(listenSocket, LISTEN_BACKLOG)"
"6148914691236850674","IDENTIFIER","SOCKET_ERROR"
"6148914691236850675","listen","listen(listenSocket, LISTEN_BACKLOG)"
"6148914691236850676","IDENTIFIER","listenSocket"
"6148914691236850677","IDENTIFIER","LISTEN_BACKLOG"
"6148914691236850678","BLOCK",""
"6148914691236850679","CONTROL_STRUCTURE","break;"
"6148914691236850680","<operator>.assignment","acceptSocket = accept(listenSocket, NULL, NULL)"
"6148914691236850681","IDENTIFIER","acceptSocket"
"6148914691236850682","accept","accept(listenSocket, NULL, NULL)"
"6148914691236850683","IDENTIFIER","listenSocket"
"6148914691236850684","IDENTIFIER","NULL"
"6148914691236850685","IDENTIFIER","NULL"
"6148914691236850686","CONTROL_STRUCTURE","if (acceptSocket == INVALID_SOCKET)"
